,id,person.id,event.id,timeslot.id,created_date,modified_date,rating,custom_signup_field_values,feedback,status,id,attended
988,3860093.0,1774359,264986.0,1407892.0,1585409457,1585524624,,[],,REGISTERED,3860093.0,
989,3860137.0,1005191,264986.0,1407892.0,1585410102,1585524624,,[],,REGISTERED,3860137.0,
990,3861621.0,1774568,264986.0,1407892.0,1585421520,1585524624,,[],,REGISTERED,3861621.0,
991,3862254.0,1774670,264986.0,1407892.0,1585427964,1585524625,,[],,REGISTERED,3862254.0,
992,3862417.0,1753010,264986.0,1407892.0,1585429426,1585524625,,[],,REGISTERED,3862417.0,
993,3862840.0,1774758,264986.0,1407892.0,1585432165,1585524625,,[],,REGISTERED,3862840.0,
994,3863045.0,1023131,264986.0,1407892.0,1585434494,1585524625,,[],,REGISTERED,3863045.0,
995,3863695.0,1647495,264986.0,1407892.0,1585440219,1585524626,,[],,REGISTERED,3863695.0,
996,3863988.0,1772177,264986.0,1407892.0,1585442978,1585524626,,[],,REGISTERED,3863988.0,
997,3863993.0,1775059,264986.0,1407892.0,1585443082,1585541020,,[],,REGISTERED,3863993.0,False
998,3864026.0,1746260,264986.0,1407892.0,1585443235,1585524626,,[],,REGISTERED,3864026.0,
999,3864133.0,1775096,264986.0,1407892.0,1585445324,1585524626,,[],,REGISTERED,3864133.0,
1000,3864145.0,969348,264986.0,1407892.0,1585445416,1585524627,,[],,REGISTERED,3864145.0,
1001,3864151.0,1775100,264986.0,1407892.0,1585445526,1585524627,,[],,REGISTERED,3864151.0,
1002,3864155.0,1775101,264986.0,1407892.0,1585445625,1585524627,,[],,REGISTERED,3864155.0,
1003,3864438.0,829771,264986.0,1407892.0,1585452534,1585524627,,[],,REGISTERED,3864438.0,
1004,3864868.0,1775222,264986.0,1407892.0,1585489384,1585524627,,[],,REGISTERED,3864868.0,
1005,3864880.0,1054474,264986.0,1407892.0,1585489746,1585524627,,[],,REGISTERED,3864880.0,
1006,3864932.0,1531139,264986.0,1407892.0,1585490842,1585572111,Positive,[],,REGISTERED,3864932.0,True
1007,3865466.0,1757374,264986.0,1407892.0,1585499649,1585524628,,[],,REGISTERED,3865466.0,
1008,3866174.0,1291876,264986.0,1407892.0,1585505008,1589814565,Positive,[],,REGISTERED,3866174.0,True
1009,3866268.0,324316,264986.0,1407892.0,1585505557,1585524629,,[],,REGISTERED,3866268.0,
1010,3866371.0,1775693,264986.0,1407892.0,1585506094,1585524628,,[],,REGISTERED,3866371.0,
1011,3866415.0,1775706,264986.0,1407892.0,1585506319,1585541281,,[],,REGISTERED,3866415.0,False
1012,3867010.0,1775933,264986.0,1407892.0,1585509769,1585594220,Positive,[],,REGISTERED,3867010.0,True
1013,3867035.0,1760794,264986.0,1407892.0,1585509851,1585714775,Positive,[],,REGISTERED,3867035.0,True
1014,3867044.0,1528674,264986.0,1407892.0,1585509904,1585524628,,[],,REGISTERED,3867044.0,
1015,3867095.0,1198589,264986.0,1407892.0,1585510219,1585524628,,[],,REGISTERED,3867095.0,
1016,3867240.0,1775998,264986.0,1407892.0,1585510930,1585524629,,[],,REGISTERED,3867240.0,
1017,3867449.0,1776069,264986.0,1407892.0,1585512100,1585524629,,[],,REGISTERED,3867449.0,
1018,3867646.0,1307848,264986.0,1407892.0,1585512895,1585524939,Positive,[],"i had trouble finding the rally on zoom. it seemed more facebook friendly, so i missed the first hour. once i got logged in i enjoyed the speakers but did not know how to participate or post a picture from zoom. i believe in the goals of the wfp4themany",REGISTERED,3867646.0,True
1019,3869397.0,214424,265374.0,1413261.0,1585524855,1585541112,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3869397.0,False
1020,3869439.0,580009,265374.0,1413262.0,1585525497,1585617344,Positive,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]","I love this campaign! So positive and people like it, too.",CONFIRMED,3869439.0,True
1021,3869440.0,39361,265374.0,1413261.0,1585525503,1585530042,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3869440.0,
1022,3869500.0,419605,265374.0,1413261.0,1585526164,1585532682,Positive,"[{'text_value': 'Bernie Sanders', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",community unity,REGISTERED,3869500.0,True
1023,3869504.0,253949,265374.0,1413261.0,1585526262,1585530043,,"[{'text_value': 'Working Families Party Slack Channel', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3869504.0,
1024,3869526.0,467354,265374.0,1413263.0,1585526440,1585679278,Positive,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,CONFIRMED,3869526.0,True
1025,3869804.0,469120,265374.0,1413267.0,1585529431,1586060883,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3869804.0,False
1026,3869812.0,141609,265374.0,1413264.0,1585529537,1585886822,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3869812.0,False
1027,3869874.0,39361,265374.0,1413266.0,1585530297,1585927804,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3869874.0,
1028,3869945.0,147162,265374.0,1413262.0,1585531183,1585585802,,"[{'text_value': 'slack channel', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,CONFIRMED,3869945.0,
1029,3869962.0,463609,265374.0,1413263.0,1585531400,1585714198,,"[{'text_value': 'WFP', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3869962.0,False
1030,3870046.0,1626439,265374.0,1413262.0,1585532438,1585810690,,"[{'text_value': 'WFP call', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3870046.0,False
1031,3870457.0,452668,265374.0,1413264.0,1585540310,1585776604,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3870457.0,
1032,3870810.0,1531139,265374.0,1413263.0,1585571573,1585672208,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3870810.0,
1033,3870811.0,1531139,265374.0,1413264.0,1585571573,1585758602,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3870811.0,
1034,3871272.0,1198589,265374.0,1413262.0,1585580296,1605724415,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3871272.0,False
1035,3872206.0,763779,265374.0,1413262.0,1585589567,1585609305,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3872206.0,True
1036,3872218.0,763779,265374.0,1413262.0,1585589620,1585628100,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3872218.0,True
1037,3874701.0,1777916,265374.0,1413262.0,1585604966,1585610409,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3874701.0,
1038,3874709.0,1777916,265374.0,1413262.0,1585604997,1585627976,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3874709.0,False
1039,3874759.0,969196,265374.0,1413262.0,1585605212,1585611033,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3874759.0,
1040,3878458.0,763779,265374.0,1413263.0,1585666023,1585714198,Positive,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3878458.0,True
1041,3880354.0,671915,265374.0,1413263.0,1585681991,1585692026,Positive,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3880354.0,True
1042,3880355.0,671915,265374.0,1413263.0,1585681991,1585692026,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3880355.0,
1043,3880356.0,671915,265374.0,1413263.0,1585681991,1585694157,Positive,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",it's so good for the heart to be able to stay home and still be there for our fellow americans while we all go through this together. i hope we help people know that they are not alone through these texts. thank you!,REGISTERED,3880356.0,True
1044,3880357.0,671915,265374.0,1413263.0,1585681991,1585695636,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3880357.0,
1045,3886737.0,1781147,265374.0,1413264.0,1585755910,1585800485,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3886737.0,False
1046,3902084.0,580009,265374.0,1413266.0,1585848556,1586186357,Positive,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3902084.0,True
1047,3902679.0,467354,265374.0,1413265.0,1585852080,1585857628,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3902679.0,
1048,3908483.0,141530,265374.0,1413265.0,1585871512,1585887741,Negative,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3908483.0,True
1049,3909834.0,1044736,265374.0,1413269.0,1585876091,1586232396,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3909834.0,False
1050,3909999.0,189427,265374.0,1413267.0,1585877376,1586060883,,"[{'text_value': 'Majority Rising', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3909999.0,False
1051,3910000.0,189427,265374.0,1413268.0,1585877376,1586122214,,"[{'text_value': 'Majority Rising', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3910000.0,
1052,3911087.0,552718,265374.0,1413268.0,1585890846,1586133011,,"[{'text_value': 'Allison Donahue-Beggs', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3911087.0,
1053,3912894.0,45287,265374.0,1413266.0,1585927217,1585933227,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3912894.0,
1054,3912992.0,971069,265374.0,1413266.0,1585928651,1585974235,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3912992.0,False
1055,3913230.0,1311874,265374.0,1413266.0,1585930890,1585937575,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",I signed in I think but had no idea how to navigate the slack interface.,REGISTERED,3913230.0,True
1056,3920350.0,1789783,265374.0,1413277.0,1585990709,1586923872,Positive,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3920350.0,True
1057,3920351.0,1789783,265374.0,1413271.0,1585990709,1586385003,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3920351.0,
1058,3920352.0,1789783,265374.0,1413284.0,1585990709,1587508202,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3920352.0,
1059,3920367.0,1050689,265374.0,1413277.0,1585993449,1586924038,,"[{'text_value': 'online', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3920367.0,False
1060,3921973.0,1577359,265374.0,1413267.0,1586020253,1586146132,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3921973.0,False
1061,3923149.0,1790274,265374.0,1413267.0,1586024580,1586030527,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3923149.0,
1062,3923156.0,1790276,265374.0,1413267.0,1586024659,1586060884,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3923156.0,False
1063,3924826.0,898075,265374.0,1413267.0,1586036316,1586041801,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3924826.0,
1064,3925126.0,1790617,265374.0,1413267.0,1586039008,1586044920,,"[{'text_value': 'search', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3925126.0,
1065,3925804.0,116061,265374.0,1413268.0,1586045048,1586133012,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3925804.0,
1066,3928782.0,1791194,265374.0,1413268.0,1586103761,1586109618,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3928782.0,
1067,3931385.0,11021,265374.0,1413268.0,1586127656,1586133604,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3931385.0,
1068,3931418.0,11021,265374.0,1413268.0,1586128022,1586145973,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3931418.0,False
1069,3932528.0,1791785,265374.0,1413272.0,1586147072,1586464207,,"[{'text_value': 'N/A', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3932528.0,
1070,3933166.0,1610602,265374.0,1413269.0,1586179469,1586187003,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3933166.0,
1071,3933270.0,1048291,265374.0,1413269.0,1586181728,1586187605,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3933270.0,
1072,3933429.0,580009,265374.0,1413269.0,1586184391,1586208611,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3933429.0,
1073,3942471.0,1785540,265374.0,1413272.0,1586259509,1586365539,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,CANCELLED,3942471.0,
1074,3947419.0,1048056,265374.0,1413270.0,1586286953,1605724414,Positive,"[{'text_value': 'WFP4TheMany Slack', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3947419.0,True
1075,3953583.0,620527,265374.0,1413271.0,1586356762,1586377812,,"[{'text_value': 'Slack', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3953583.0,
1076,3953648.0,51695,265374.0,1413276.0,1586357609,1586791802,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3953648.0,
1077,3953698.0,871253,265374.0,1413271.0,1586358023,1586364002,,"[{'text_value': 'Hayden', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3953698.0,
1078,3954152.0,1797995,265374.0,1413271.0,1586362529,1586368205,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3954152.0,
1079,3954238.0,1797995,265374.0,1413271.0,1586363451,1586369411,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3954238.0,
1080,3954240.0,1797995,265374.0,1413271.0,1586363491,1586369412,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3954240.0,
1081,3954296.0,1797995,265374.0,1413271.0,1586364045,1586370012,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3954296.0,
1082,3955860.0,170091,265374.0,1413271.0,1586374458,1586405576,,"[{'text_value': 'Caroline Freedman', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3955860.0,False
1083,3956861.0,1802035,265374.0,1413272.0,1586381550,1586467804,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3956861.0,
1084,3958111.0,387641,265374.0,1413271.0,1586390055,1586466030,Positive,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3958111.0,True
1085,3960126.0,620527,265374.0,1413272.0,1586443285,1586469670,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3960126.0,
1086,3963947.0,1804069,265374.0,1413272.0,1586469598,1586492257,Positive,"[{'text_value': 'The Rising Majority', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3963947.0,True
1087,3964427.0,387641,265374.0,1413272.0,1586472730,1586478697,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3964427.0,
1088,3964594.0,387641,265374.0,1413272.0,1586473323,1586492120,Negative,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",there were no texts available and no moderators,REGISTERED,3964594.0,True
1089,3970058.0,580009,265374.0,1413273.0,1586551625,1586578110,Positive,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3970058.0,True
1090,3972884.0,116061,265374.0,1413274.0,1586616467,1586622007,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3972884.0,
1091,3973070.0,580009,265374.0,1413274.0,1586619059,1586625001,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,3973070.0,
1092,3973093.0,580009,265374.0,1413274.0,1586619639,1586644209,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,CONFIRMED,3973093.0,
1093,3975759.0,580009,265374.0,1413277.0,1586644532,1586923940,Positive,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,CONFIRMED,3975759.0,True
1094,3979123.0,45287,265374.0,1413276.0,1586783733,1586806208,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3979123.0,
1095,3982235.0,1229315,265374.0,1413277.0,1586809609,1586890835,,"[{'text_value': 'Dylan Easterday', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3982235.0,
1096,3983868.0,527021,265374.0,1413276.0,1586819429,1586837532,Positive,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3983868.0,True
1097,3985332.0,131264,265374.0,1413277.0,1586827484,1586889019,,"[{'text_value': 'N/A', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3985332.0,
1098,3985333.0,131264,265374.0,1413277.0,1586827484,1586892609,,"[{'text_value': 'N/A', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3985333.0,
1099,3987644.0,317893,265374.0,1413277.0,1586877026,1586882561,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3987644.0,
1100,3988210.0,317893,265374.0,1413277.0,1586880488,1586886004,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3988210.0,
1101,3990340.0,179296,265374.0,1413277.0,1586889832,1586895606,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3990340.0,
1102,3997759.0,1787682,265374.0,1413278.0,1586959556,1586965201,,"[{'text_value': 'Jennifer Knox', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,3997759.0,
1103,4004366.0,1787682,265374.0,1413278.0,1586994160,1586998926,,"[{'text_value': 'Jennifer Knox', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,4004366.0,
1104,4004823.0,1787682,265374.0,1413279.0,1586996398,1587097538,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,4004823.0,False
1105,4014750.0,1787682,265374.0,1413279.0,1587073063,1658531311,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,4014750.0,False
1106,4026760.0,484930,265374.0,1413280.0,1587161976,1587167402,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,4026760.0,
1107,4034574.0,200648,265374.0,1413281.0,1587229486,1587235211,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,4034574.0,
1108,4036194.0,1148879,265374.0,1413281.0,1587235623,1587241931,Positive,"[{'text_value': 'gus john. snowdon', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,4036194.0,True
1109,4036204.0,1828089,265374.0,1413281.0,1587235657,1587241203,,"[{'text_value': 'David J Ragland', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,4036204.0,
1110,4036383.0,732872,265374.0,1413281.0,1587236501,1587242402,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,4036383.0,
1111,4036849.0,22842,265374.0,1413281.0,1587238256,1587244210,,"[{'text_value': 'Ryan D Moser', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,CONFIRMED,4036849.0,
1112,4037586.0,1828589,265374.0,1413281.0,1587240617,1587246906,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,4037586.0,
1113,4042514.0,1830708,265374.0,1413284.0,1587296778,1587504606,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,4042514.0,
1114,4051252.0,684905,265374.0,1413283.0,1587359188,1587431041,Positive,"[{'text_value': 'email', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,4051252.0,True
1115,4065527.0,1841987,265374.0,1413283.0,1587413648,1587419409,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,4065527.0,
1116,4089204.0,786741,265374.0,1413285.0,1587577879,1605722555,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,4089204.0,False
1117,4095141.0,1360818,265374.0,1413287.0,1587599346,1587751282,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,4095141.0,
1118,4146991.0,1871107,265374.0,1413289.0,1587945530,1587960729,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'custom_field_id': 21, 'boolean_value': None}]",,REGISTERED,4146991.0,False
1119,4147992.0,1871107,265374.0,1413290.0,1587952423,1588027035,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,4147992.0,
1120,4150584.0,22208,265374.0,1413290.0,1587989829,1588014027,,"[{'text_value': 'Kendra Brooks', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,4150584.0,
1121,4158308.0,1871107,265374.0,1413290.0,1588020173,1588048545,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,4158308.0,False
1122,4179105.0,1882506,265374.0,1413292.0,1588171661,1588220095,,"[{'text_value': 'N/A', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,4179105.0,False
1123,4189040.0,1871137,265374.0,1413293.0,1588213512,1588264211,,"[{'text_value': 'Penelope', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,4189040.0,
1124,4191237.0,191570,265374.0,1413293.0,1588256813,1588262688,Negative,"[{'text_value': 'Pricilla', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]","i already have a slack and spoke account.  want to do texts not going over same materials as if a new person.
how to do?",REGISTERED,4191237.0,True
1125,4191510.0,191570,265374.0,1413293.0,1588259504,1605722553,,"[{'text_value': 'Priscilla', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,4191510.0,False
1126,4191619.0,191570,265374.0,1413293.0,1588259912,1598030808,,"[{'text_value': 'Priscilla', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,4191619.0,False
1127,4201120.0,428661,265374.0,1413293.0,1588290732,1588295229,,"[{'text_value': '', 'custom_field_name': 'recruiter', 'boolean_value': None, 'custom_field_id': 21}]",,REGISTERED,4201120.0,
1128,,970647,,,1585860020,1634071146,,[],,,,
1129,,470893,,,1585860287,1605722655,,[],,,,
1130,,1745789,,,1585864785,1605725939,,[],,,,
1131,,215369,,,1585864791,1585877429,,[],,,,
1132,,118747,,,1585866140,1605722656,,[],,,,
1133,,34142,,,1585870883,1585877432,,[],,,,
1134,,1781147,,,1585762665,1585770116,,[],,,,
1135,,1781147,,,1585769993,1585775404,,[],,,,
1136,,1716480,,,1585832643,1585954619,,[],,,,
1137,,1784357,,,1585834118,1586017806,,[],,,,
1138,,1784377,,,1585834818,1586017806,,[],,,,
1139,,89242,,,1585847244,1585855813,,[],,,,
1140,,1779156,,,1585850501,1585856013,,[],,,,
1141,,1785753,,,1585862629,1585868704,,[],,,,
1142,,215369,,,1585865210,1585870811,,[],,,,
1143,,1786436,,,1585869609,1585875565,,[],,,,
1144,,1746260,,,1586012414,1586041782,,[],,,,
1145,,720239,,,1586012818,1605726262,,[],,,,
1146,,118747,,,1586013859,1605725058,,[],,,,
1147,,1746260,,,1586034239,1586042967,,[],,,,
1148,,239899,,,1586034730,1586044657,,[],,,,
1149,,189427,,,1586116994,1605725271,,[],,,,
1150,,1198589,,,1586219394,1586224967,,[],,,,
1151,,1479815,,,1586276807,1605722790,,[],,,,
1152,,1798281,,,1586281239,1586293644,,[],,,,
1153,,1798281,,,1586281831,1586282015,,[],,,,
1154,,1048056,,,1586286936,1603815821,,[],,,,
1155,3900131.0,1768222,265841.0,1418528.0,1585831845,1585875756,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,3900131.0,
